feature,model_importance,permutation_importance,permutation_std
def_rush_plays_allowed_diff,0.0053356467,0.0003507002789488345,0.0002289341784374095
def_rush_ypc_allowed_diff,0.0020381934,0.00034029092416503203,5.2571217442596815e-05
snaps_offense_snaps_delta_diff,0.008579239,0.00033275697154517837,0.0003665628534556721
sched_short_rest_flag_delta_diff,0.004749444,0.00032454597599007595,0.0017924186933634704
sched_days_since_last_game_diff,0.0032271447,0.0003183367346992094,0.00026199217694772146
inj_qb_questionable_diff,0.0014189119,0.00030315641261051683,0.0006464579575228509
sched_long_rest_flag_rolling3_diff,0.0020477055,0.0002960138587799532,0.0007342182354652169
sched_consecutive_away_delta_diff,0.002786546,0.0002861163039472814,0.00023136021147477823
sched_rest_days_prev_diff,0.0018682511,0.00028189263391267263,0.0007010583592551303
def_pass_plays_allowed_diff,0.0004852182,0.0002798035355259909,0.000165527417866896
roster_status_act_count_diff,0.0008300001,0.00027909402609438416,9.140179809301942e-05
snaps_offense_pct_prev_diff,0.0015796005,0.00027021382000707027,0.00021751835486449948
snaps_defense_pct_pct_change_diff,0.0027204677,0.0002629815727232643,0.0004006220814971296
sched_prev_is_away_delta_diff,0.003063669,0.00026145223552198615,0.00034738826622557903
def_pass_ypp_allowed_diff,0.00015833811,0.000252674498170391,7.59103484354563e-05
sched_consecutive_home_pct_change_diff,0.001748211,0.00021587554776429928,0.0006290239008074821
roster_sleeper_id_diff,0.0105478065,0.00020990114575796247,0.0003326998878621992
sched_is_home_delta_diff,0.00028004654,0.00020426292573099135,0.00011384610082628483
sched_rest_days_diff,0.00046493026,0.0001884797786650072,0.0008175164126948814
snaps_st_pct_diff,0.0022398245,0.00017960021408942596,0.0003116580491859921
inj_qb_out_diff,0.0014193992,0.00017220614333768314,0.00015982053987551387
snaps_st_snaps_rolling3_diff,0.0021772713,0.00016506268175586758,0.0008030402396070332
sched_days_since_last_game_rolling3_diff,0.0029700948,0.00016126348732294903,0.001142112954145245
roster_espn_id_rolling3_diff,0.0015566455,0.0001413155865810589,7.694809181681095e-05
roster_status_non_count_diff,0.0005741361,0.00013383714332371177,0.00011729193866289842
roster_sleeper_id_prev_diff,0.0012799222,0.00013000600196702016,1.7267669209353188e-05
roster_espn_id_pct_change_diff,0.009440925,0.00012850713106031807,4.671796288855421e-05
sched_short_rest_flag_pct_change_diff,0.00025828826,0.00012642369719149116,1.5818167496634746e-05
rush_yards_proxy_diff,0.0018418109,0.0001199664229767139,0.0012223444143878064
snaps_st_pct_delta_diff,0.0007795238,0.00011481504979586888,0.0002715566181344056
roster_sleeper_id_pct_change_diff,0.0028202957,9.085578970633446e-05,6.772001937454972e-05
inj_listed_total_delta_diff,0.001736037,8.810486842407706e-05,0.0009060113012412259
passing_scky_diff,0.003836651,8.705763910237252e-05,0.0016927456848575108
roster_height_rolling3_diff,0.002011091,7.701838290872232e-05,0.0002380386492677778
roster_yahoo_id_diff,0.00243026,7.603187817848412e-05,0.00010607428126146381
inj_qb_doubtful_rolling3_diff,0.024673289,7.253557890323226e-05,0.0001356965495519649
roster_pff_id_rolling3_diff,0.0022460832,6.120319693794229e-05,0.00018538685220973643
snaps_st_snaps_diff,0.002411427,6.093270247358174e-05,0.00016543697504618892
sched_consecutive_home_delta_diff,0.0028261174,5.939309187534825e-05,0.0008036974403746537
sched_short_rest_flag_rolling3_diff,0.001307882,5.853363961052516e-05,0.00043883715691399723
receiving_40+_diff,0.0019450824,5.650660490905679e-05,0.0009068381944863993
roster_entry_year_delta_diff,0.002703049,5.224316861800471e-05,0.00029156902863802526
sched_consecutive_away_pct_change_diff,0.0030690222,5.1699761400558766e-05,0.0004904178883601386
sched_prev_is_home_rolling3_diff,0.0027497006,4.8736048094633055e-05,0.0013173808908996689
snaps_defense_pct_delta_diff,0.0013461285,4.4969813267115025e-05,9.629568656533826e-05
roster_height_delta_diff,0.0034995414,4.025316910292176e-05,0.00011734199081311635
roster_rookie_year_pct_change_diff,0.0005769044,3.871286017089748e-05,1.73387257308457e-05
